## Start time = Sat Oct  6 01:14:03 2018 
# EXPERIMENT NUMBER 16 
## optimizer : adam 
## number of hidden layers : 5 
## number of hidden units : 100 
## learning rate : 0.000100 
## batch size : 10 
## approx number of steps: 2447500 
## approx number of steps per epoch: 489 
1	2.84967140	0.14583333
2	2.44269754	0.24166667
3	2.24038885	0.32916667
4	2.09142200	0.32916667
5	1.97558350	0.39583333
6	1.83581282	0.40000000
7	1.64951225	0.45833333
8	1.47906372	0.57083333
9	1.33973543	0.57916667
10	1.20119198	0.46250000
11	1.07543521	0.60833333
12	0.97923721	0.55416667
13	0.87179126	0.54166667
14	0.83326501	0.73333333
15	0.72710912	0.67083333
16	0.66172793	0.62083333
17	0.60526940	0.75833333
18	0.56048512	0.72500000
19	0.48888057	0.72500000
20	0.44049944	0.77500000
21	0.40523547	0.77500000
22	0.37640117	0.67916667
23	0.34137935	0.74583333
24	0.28635824	0.80000000
25	0.23746898	0.73750000
26	0.22458292	0.80000000
27	0.18239640	0.82083333
28	0.17113828	0.80416667
29	0.19768531	0.79166667
30	0.16494499	0.81666667
31	0.14401259	0.84166667
32	0.11184041	0.87083333
33	0.11426401	0.85416667
34	0.09270651	0.83333333
35	0.08245097	0.85833333
36	0.08738235	0.84166667
## End time = Sat Oct  6 13:58:05 2018 
