## Start time = Sat Oct  6 20:59:17 2018 
# EXPERIMENT NUMBER 18 
## optimizer : adam 
## number of hidden layers : 5 
## number of hidden units : 150 
## learning rate : 0.000100 
## batch size : 10 
## approx number of steps: 2447500 
## approx number of steps per epoch: 489 
1	2.77798765	0.18333333
2	2.38165305	0.26666667
3	2.12615488	0.28333333
4	1.82105882	0.38750000
5	1.56490159	0.39166667
6	1.39046074	0.46250000
7	1.27642672	0.51250000
8	1.11222209	0.59583333
9	0.97033740	0.56250000
10	0.89189512	0.65833333
11	0.77784875	0.65416667
12	0.66630204	0.69583333
13	0.59631250	0.67916667
14	0.50445765	0.75416667
15	0.42045057	0.73750000
16	0.42529968	0.78750000
17	0.33783012	0.84166667
18	0.26743057	0.80000000
19	0.24208087	0.83750000
20	0.20479668	0.89166667
21	0.17549701	0.83750000
22	0.14575040	0.85000000
23	0.13119430	0.88750000
24	0.09853367	0.86666667
## End time = Sun Oct  7 10:09:58 2018 
