## Start time = Sat Sep 29 20:39:47 2018 
# EXPERIMENT NUMBER 3 
## optimizer : adam 
## number of hidden layers : 3 
## number of hidden units : 100 
## learning rate : 0.000100 
## batch size : 1 
## approx number of steps: 24475000 
## approx number of steps per epoch: 4895 
1	2.78223799	0.15833333
2	2.35925647	0.22500000
3	2.08256361	0.37916667
4	1.80512552	0.40000000
5	1.55495686	0.53333333
6	1.44649465	0.53750000
7	1.21970232	0.60000000
8	1.08835126	0.67083333
9	0.92739197	0.72500000
10	0.78670103	0.81250000
11	0.58582806	0.77500000
12	0.50440439	0.82083333
13	0.43250388	0.86250000
14	0.34473065	0.85000000
15	0.29393473	0.82916667
16	0.24132456	0.86250000
17	0.20508615	0.90000000
18	0.17229073	0.79583333
19	0.15854117	0.85833333
20	0.13292822	0.85416667
21	0.10996495	0.88333333
## End time = Sun Sep 30 11:17:10 2018 
