## Start time = Fri Oct  5 11:00:10 2018 
# EXPERIMENT NUMBER 13 
## optimizer : adam 
## number of hidden layers : 3 
## number of hidden units : 50 
## learning rate : 0.000100 
## batch size : 10 
## approx number of steps: 2447500 
## approx number of steps per epoch: 489 
1	2.98039542	0.05000000
2	2.84158165	0.11666667
3	2.63709918	0.13750000
4	2.47369851	0.18750000
5	2.33389048	0.20000000
6	2.22496560	0.31250000
7	2.12952315	0.31666667
8	2.04528609	0.35416667
9	1.96085424	0.27083333
10	1.88437896	0.32083333
11	1.78676041	0.33750000
12	1.70742027	0.41250000
13	1.61279371	0.37500000
14	1.58560320	0.43750000
15	1.52675447	0.38750000
16	1.45393066	0.40416667
17	1.39447070	0.37916667
18	1.38447641	0.48333333
19	1.33085138	0.42500000
20	1.26288338	0.38750000
21	1.25545535	0.46250000
22	1.18987357	0.45833333
## End time = Fri Oct  5 13:31:16 2018 
